Entity,Code,Year,CM,HE,Population,Continent
Sweden,SWE,1927,,,6061933,
Sweden,SWE,1928,,,6087740,
Sweden,SWE,1929,,,6112863,
Sweden,SWE,1930,,,6137296,
Sweden,SWE,1931,,,6161033,
Sweden,SWE,1932,,,6184069,
Sweden,SWE,1933,,,6206397,
Sweden,SWE,1934,,,6228806,
Sweden,SWE,1935,,,6251296,
Sweden,SWE,1936,,,6273868,
Sweden,SWE,1937,,,6296520,
Sweden,SWE,1938,,,6319255,
Sweden,SWE,1939,,,6350077,
Sweden,SWE,1940,,,6389096,
Sweden,SWE,1941,,,6436420,
Sweden,SWE,1942,,,6492162,
Sweden,SWE,1943,,,6556432,
Sweden,SWE,1944,,,6621338,
Sweden,SWE,1945,,,6686887,
Sweden,SWE,1946,,,6753085,
Sweden,SWE,1947,,,6819938,
Sweden,SWE,1948,,,6887453,
Sweden,SWE,1949,,,6950802,
Sweden,SWE,1950,,,7009913,
Sweden,SWE,1951,,,7073227,
Sweden,SWE,1952,,,7127517,
Sweden,SWE,1953,,,7175673,
Sweden,SWE,1954,,,7220064,
Sweden,SWE,1955,,,7262625,
Sweden,SWE,1956,,,7304770,
Sweden,SWE,1957,,,7347475,
Sweden,SWE,1958,,,7391243,
Sweden,SWE,1959,,,7436260,
Sweden,SWE,1960,1.960000038,,7482536,
Sweden,SWE,1961,1.920000076,,7530183,
Sweden,SWE,1962,1.860000038,,7579570,
Sweden,SWE,1963,1.789999962,,7631453,
Sweden,SWE,1964,1.710000038,,7686735,
Sweden,SWE,1965,1.629999924,,7745678,
Sweden,SWE,1966,1.55,,7809085,
Sweden,SWE,1967,1.489999962,,7875902,
Sweden,SWE,1968,1.439999962,,7942311,
Sweden,SWE,1969,1.389999962,,8003186,
Sweden,SWE,1970,1.339999962,,8054909,
Sweden,SWE,1971,1.289999962,,8095798,
Sweden,SWE,1972,1.230000019,,8127045,
Sweden,SWE,1973,1.160000038,,8151598,
Sweden,SWE,1974,1.1,,8173961,
Sweden,SWE,1975,1.039999962,,8197341,
Sweden,SWE,1976,0.980000019,,8223246,
Sweden,SWE,1977,0.939999962,,8250691,
Sweden,SWE,1978,0.9,,8277422,
Sweden,SWE,1979,0.869999981,,8299995,
Sweden,SWE,1980,0.839999962,,8316331,
Sweden,SWE,1981,0.819999981,,8325493,
Sweden,SWE,1982,0.8,,8329428,
Sweden,SWE,1983,0.780000019,,8332441,
Sweden,SWE,1984,0.769999981,,8340443,
Sweden,SWE,1985,0.75999999,,8357650,
Sweden,SWE,1986,0.75,,8384986,
Sweden,SWE,1987,0.74000001,,8421056,
Sweden,SWE,1988,0.730000019,,8464790,
Sweden,SWE,1989,0.719999981,,8514204,
Sweden,SWE,1990,0.7,,8567375,
Sweden,SWE,1991,0.65999999,,8625140,
Sweden,SWE,1992,0.619999981,,8686735,
Sweden,SWE,1993,0.569999981,,8746770,
Sweden,SWE,1994,0.519999981,,8798235,
Sweden,SWE,1995,0.480000019,,8836421,
Sweden,SWE,1996,0.45,,8859180,
Sweden,SWE,1997,0.430000019,,8868857,
Sweden,SWE,1998,0.419999981,,8870854,
Sweden,SWE,1999,0.40999999,,8873105,
Sweden,SWE,2000,0.40999999,2173.662598,8881642,
Sweden,SWE,2001,0.40999999,2368.908203,8897802,
Sweden,SWE,2002,0.4,2543.59668,8920703,
Sweden,SWE,2003,0.39000001,2648.550293,8951439,
Sweden,SWE,2004,0.370000005,2755.768311,8990653,
Sweden,SWE,2005,0.35999999,2796.842041,9038627,
Sweden,SWE,2006,0.34000001,3045.05249,9096170,
Sweden,SWE,2007,0.329999995,3279.324951,9162941,
Sweden,SWE,2008,0.320000005,3474.288818,9236433,
Sweden,SWE,2009,0.30999999,3551.367188,9313085,
Sweden,SWE,2010,0.30999999,3529.652344,9390157,
Sweden,SWE,2011,0.3,4663.241211,9466705,
Sweden,SWE,2012,0.3,4896.023438,9542817,
Sweden,SWE,2013,0.29000001,5073.837891,9618016,
Sweden,SWE,2014,0.29000001,5193.200195,9692137,
Sweden,SWE,2015,0.29000001,5333.402344,9764949,Europe
Sweden,SWE,2016,0.279999995,5512.933105,9836003,
Sweden,SWE,2017,0.279999995,5655.699707,9904895,
Sweden,SWE,2018,0.270000005,6077.043457,9971630,
Sweden,SWE,2019,0.270000005,6222.65918,10036391,
Sweden,SWE,2020,0.25999999,,10099270,
Sweden,SWE,2021,,,10160159,
Switzerland,CHE,1900,,,3284773,
Switzerland,CHE,1901,,,3323760,
Switzerland,CHE,1902,,,3364011,
Switzerland,CHE,1903,,,3405550,
Switzerland,CHE,1904,,,3447602,
Switzerland,CHE,1905,,,3490173,
Switzerland,CHE,1906,,,3533270,
Switzerland,CHE,1907,,,3576899,
Switzerland,CHE,1908,,,3621067,
Switzerland,CHE,1909,,,3659307,
Switzerland,CHE,1910,,,3691524,
Switzerland,CHE,1911,,,3717621,
Switzerland,CHE,1912,,,3737498,
Switzerland,CHE,1913,,,3751057,
Switzerland,CHE,1914,,,3764665,
Switzerland,CHE,1915,,,3778322,
Switzerland,CHE,1916,,,3792029,
Switzerland,CHE,1917,,,3805785,
Switzerland,CHE,1918,,,3820013,
Switzerland,CHE,1919,,,3834802,
Switzerland,CHE,1920,,,3850159,
Switzerland,CHE,1921,,,3866086,
Switzerland,CHE,1922,,,3882589,
Switzerland,CHE,1923,,,3899672,
Switzerland,CHE,1924,,,3916830,
Switzerland,CHE,1925,,,3934064,
Switzerland,CHE,1926,,,3951373,
Switzerland,CHE,1927,,,3968759,
Switzerland,CHE,1928,,,3986221,
Switzerland,CHE,1929,,,4003629,
Switzerland,CHE,1930,,,4020984,
Switzerland,CHE,1931,,,4038284,
Switzerland,CHE,1932,,,4055529,
Switzerland,CHE,1933,,,4072717,
Switzerland,CHE,1934,,,4089977,
Switzerland,CHE,1935,,,4107311,
Switzerland,CHE,1936,,,4124719,
Switzerland,CHE,1937,,,4142200,
Switzerland,CHE,1938,,,4159756,
Switzerland,CHE,1939,,,4182688,
Switzerland,CHE,1940,,,4211076,
Switzerland,CHE,1941,,,4245000,
Switzerland,CHE,1942,,,4284539,
Switzerland,CHE,1943,,,4329777,
Switzerland,CHE,1944,,,4375491,
Switzerland,CHE,1945,,,4421689,
Switzerland,CHE,1946,,,4468374,
Switzerland,CHE,1947,,,4515553,
Switzerland,CHE,1948,,,4563229,
Switzerland,CHE,1949,,,4614052,
Switzerland,CHE,1950,,,4668089,
Switzerland,CHE,1951,,,4721916,
Switzerland,CHE,1952,,,4781123,
Switzerland,CHE,1953,,,4841507,
Switzerland,CHE,1954,,,4900462,
Switzerland,CHE,1955,,,4957070,
Switzerland,CHE,1956,,,5012094,
Switzerland,CHE,1957,,,5067973,
Switzerland,CHE,1958,,,5128443,
Switzerland,CHE,1959,,,5198063,
Switzerland,CHE,1960,2.65,,5280683,
Switzerland,CHE,1961,2.6,,5377764,
Switzerland,CHE,1962,2.529999924,,5487049,
Switzerland,CHE,1963,2.45,,5601812,
Switzerland,CHE,1964,2.360000038,,5712708,
Switzerland,CHE,1965,2.260000038,,5812844,
Switzerland,CHE,1966,2.160000038,,5899478,
Switzerland,CHE,1967,2.070000076,,5973940,
Switzerland,CHE,1968,1.989999962,,6038328,
Switzerland,CHE,1969,1.920000076,,6096427,
Switzerland,CHE,1970,1.839999962,,6150848,
Switzerland,CHE,1971,1.760000038,,6202951,
Switzerland,CHE,1972,1.670000076,,6251286,
Switzerland,CHE,1973,1.580000019,,6292538,
Switzerland,CHE,1974,1.480000019,,6322006,
Switzerland,CHE,1975,1.380000019,,6337031,
Switzerland,CHE,1976,1.289999962,,6335977,
Switzerland,CHE,1977,1.210000038,,6321816,
Switzerland,CHE,1978,1.139999962,,6302042,
Switzerland,CHE,1979,1.089999962,,6286910,
Switzerland,CHE,1980,1.039999962,,6283833,
Switzerland,CHE,1981,1,,6295921,
Switzerland,CHE,1982,0.969999981,,6321409,
Switzerland,CHE,1983,0.939999962,,6356743,
Switzerland,CHE,1984,0.919999981,,6396144,
Switzerland,CHE,1985,0.9,,6435424,
Switzerland,CHE,1986,0.889999962,,6473047,
Switzerland,CHE,1987,0.880000019,,6510593,
Switzerland,CHE,1988,0.860000038,,6550730,
Switzerland,CHE,1989,0.839999962,,6597360,
Switzerland,CHE,1990,0.819999981,,6652873,
Switzerland,CHE,1991,0.780000019,,6718818,
Switzerland,CHE,1992,0.75,,6792906,
Switzerland,CHE,1993,0.70999999,,6868937,
Switzerland,CHE,1994,0.669999981,,6938407,
Switzerland,CHE,1995,0.64000001,,6995519,
Switzerland,CHE,1996,0.619999981,,7038027,
Switzerland,CHE,1997,0.6,,7068503,
Switzerland,CHE,1998,0.580000019,,7091775,
Switzerland,CHE,1999,0.569999981,,7115031,
Switzerland,CHE,2000,0.55999999,3362.197998,7143764,
Switzerland,CHE,2001,0.55,3591.506104,7179174,
Switzerland,CHE,2002,0.54000001,3839.387451,7220378,
Switzerland,CHE,2003,0.530000019,3936.012695,7268363,
Switzerland,CHE,2004,0.519999981,4119.041992,7323728,
Switzerland,CHE,2005,0.50999999,4189.06543,7386818,
Switzerland,CHE,2006,0.49000001,4442.112793,7457961,
Switzerland,CHE,2007,0.480000019,4816.118652,7536986,
Switzerland,CHE,2008,0.469999981,5165.475098,7622826,
Switzerland,CHE,2009,0.45999999,5405.509766,7713902,
Switzerland,CHE,2010,0.45999999,5485.379395,7808674,
Switzerland,CHE,2011,0.45,5841.042969,7906988,
Switzerland,CHE,2012,0.44000001,6175.033691,8008006,
Switzerland,CHE,2013,0.44000001,6550.800781,8108876,
Switzerland,CHE,2014,0.430000019,6846.429199,8206003,
Switzerland,CHE,2015,0.430000019,7306.933105,8296775,Europe
Switzerland,CHE,2016,0.419999981,7738.628418,8379915,
Switzerland,CHE,2017,0.419999981,7989.641602,8455797,
Switzerland,CHE,2018,0.40999999,8447.555664,8525614,
Switzerland,CHE,2019,0.4,8532.496094,8591361,
Switzerland,CHE,2020,0.4,,8654618,
Switzerland,CHE,2021,,,8715494,
United Kingdom,GBR,1900,,,41433090,
United Kingdom,GBR,1901,,,41812672,
United Kingdom,GBR,1902,,,42190750,
United Kingdom,GBR,1903,,,42567265,
United Kingdom,GBR,1904,,,42947139,
United Kingdom,GBR,1905,,,43330403,
United Kingdom,GBR,1906,,,43717085,
United Kingdom,GBR,1907,,,44107218,
United Kingdom,GBR,1908,,,44500831,
United Kingdom,GBR,1909,,,44856102,
United Kingdom,GBR,1910,,,45172503,
United Kingdom,GBR,1911,,,45449499,
United Kingdom,GBR,1912,,,45686552,
United Kingdom,GBR,1913,,,45883117,
United Kingdom,GBR,1914,,,46080527,
United Kingdom,GBR,1915,,,46278785,
United Kingdom,GBR,1916,,,46477896,
United Kingdom,GBR,1917,,,46677862,
United Kingdom,GBR,1918,,,46872154,
United Kingdom,GBR,1919,,,47008451,
United Kingdom,GBR,1920,,,47086632,
United Kingdom,GBR,1921,,,47106576,
United Kingdom,GBR,1922,,,47068160,
United Kingdom,GBR,1923,,,46971263,
United Kingdom,GBR,1924,,,46874566,
United Kingdom,GBR,1925,,,46778068,
United Kingdom,GBR,1926,,,46681768,
United Kingdom,GBR,1927,,,46585667,
United Kingdom,GBR,1928,,,46489763,
United Kingdom,GBR,1929,,,46459696,
United Kingdom,GBR,1930,,,46495659,
United Kingdom,GBR,1931,,,46597850,
United Kingdom,GBR,1932,,,46766464,
United Kingdom,GBR,1933,,,47001700,
United Kingdom,GBR,1934,,,47238120,
United Kingdom,GBR,1935,,,47475729,
United Kingdom,GBR,1936,,,47714534,
United Kingdom,GBR,1937,,,47954539,
United Kingdom,GBR,1938,,,48195752,
United Kingdom,GBR,1939,,,48426919,
United Kingdom,GBR,1940,,,48647946,
United Kingdom,GBR,1941,,,48858739,
United Kingdom,GBR,1942,,,49059203,
United Kingdom,GBR,1943,,,49249240,
United Kingdom,GBR,1944,,,49440013,
United Kingdom,GBR,1945,,,49631526,
United Kingdom,GBR,1946,,,49823780,
United Kingdom,GBR,1947,,,50016779,
United Kingdom,GBR,1948,,,50210526,
United Kingdom,GBR,1949,,,50410257,
United Kingdom,GBR,1950,,,50616019,
United Kingdom,GBR,1951,,,50601926,
United Kingdom,GBR,1952,,,50651273,
United Kingdom,GBR,1953,,,50750980,
United Kingdom,GBR,1954,,,50890911,
United Kingdom,GBR,1955,,,51063907,
United Kingdom,GBR,1956,,,51265885,
United Kingdom,GBR,1957,,,51495703,
United Kingdom,GBR,1958,,,51754668,
United Kingdom,GBR,1959,,,52045664,
United Kingdom,GBR,1960,2.660000038,,52370595,
United Kingdom,GBR,1961,2.610000038,,52727763,
United Kingdom,GBR,1962,2.560000038,,53109400,
United Kingdom,GBR,1963,2.489999962,,53500721,
United Kingdom,GBR,1964,2.420000076,,53882751,
United Kingdom,GBR,1965,2.339999962,,54240855,
United Kingdom,GBR,1966,2.279999924,,54568868,
United Kingdom,GBR,1967,2.220000076,,54866529,
United Kingdom,GBR,1968,2.179999924,,55132603,
United Kingdom,GBR,1969,2.139999962,,55367950,
United Kingdom,GBR,1970,2.1,,55573455,
United Kingdom,GBR,1971,2.060000038,,55748534,
United Kingdom,GBR,1972,2,,55892412,
United Kingdom,GBR,1973,1.939999962,,56006290,
United Kingdom,GBR,1974,1.870000076,,56092059,
United Kingdom,GBR,1975,1.8,,56152325,
United Kingdom,GBR,1976,1.720000076,,56188348,
United Kingdom,GBR,1977,1.639999962,,56203598,
United Kingdom,GBR,1978,1.569999981,,56205910,
United Kingdom,GBR,1979,1.489999962,,56205087,
United Kingdom,GBR,1980,1.410000038,,56209164,
United Kingdom,GBR,1981,1.339999962,,56220739,
United Kingdom,GBR,1982,1.269999981,,56241408,
United Kingdom,GBR,1983,1.219999981,,56276791,
United Kingdom,GBR,1984,1.169999981,,56332902,
United Kingdom,GBR,1985,1.139999962,,56413555,
United Kingdom,GBR,1986,1.110000038,,56522505,
United Kingdom,GBR,1987,1.080000019,,56658260,
United Kingdom,GBR,1988,1.039999962,,56812754,
United Kingdom,GBR,1989,0.989999962,,56974289,
United Kingdom,GBR,1990,0.930000019,,57134377,
United Kingdom,GBR,1991,0.869999981,,57290792,
United Kingdom,GBR,1992,0.819999981,,57446041,
United Kingdom,GBR,1993,0.769999981,,57602279,
United Kingdom,GBR,1994,0.74000001,,57763382,
United Kingdom,GBR,1995,0.719999981,,57932450,
United Kingdom,GBR,1996,0.7,,58113554,
United Kingdom,GBR,1997,0.69000001,,58307320,
United Kingdom,GBR,1998,0.680000019,,58509972,
United Kingdom,GBR,1999,0.669999981,,58715859,
United Kingdom,GBR,2000,0.65,1904.535645,58923305,
United Kingdom,GBR,2001,0.64000001,2102.662842,59124277,
United Kingdom,GBR,2002,0.630000019,2307.854736,59326294,
United Kingdom,GBR,2003,0.619999981,2458.642578,59561429,
United Kingdom,GBR,2004,0.60999999,2685.32373,59872760,
United Kingdom,GBR,2005,0.6,2761.297363,60287953,
United Kingdom,GBR,2006,0.59000001,2994.528809,60821349,
United Kingdom,GBR,2007,0.580000019,3132.023438,61455154,
United Kingdom,GBR,2008,0.55999999,3334.318604,62145098,
United Kingdom,GBR,2009,0.54000001,3475.684326,62828620,
United Kingdom,GBR,2010,0.519999981,3601.096924,63459801,
United Kingdom,GBR,2011,0.5,3674.361328,64021922,
United Kingdom,GBR,2012,0.480000019,3809.362305,64525300,
United Kingdom,GBR,2013,0.469999981,3997.300293,64984015,
United Kingdom,GBR,2014,0.45,4124.464355,65423048,
United Kingdom,GBR,2015,0.45,4231.580078,65860149,Europe
United Kingdom,GBR,2016,0.44000001,4374.492188,66297944,
United Kingdom,GBR,2017,0.44000001,4515.587402,66727463,
United Kingdom,GBR,2018,0.430000019,4830.183105,67141678,
United Kingdom,GBR,2019,0.430000019,5087.381348,67530161,
United Kingdom,GBR,2020,0.419999981,,67886004,
United Kingdom,GBR,2021,,,68207114,
United States,USA,1900,,,78763706,
United States,USA,1901,,,80336086,
United States,USA,1902,,,81949920,
United States,USA,1903,,,83606240,
United States,USA,1904,,,85296008,
United States,USA,1905,,,87019897,
United States,USA,1906,,,88778597,
United States,USA,1907,,,90572810,
United States,USA,1908,,,92403252,
United States,USA,1909,,,94167861,
United States,USA,1910,,,95863718,
United States,USA,1911,,,97487822,
United States,USA,1912,,,99037086,
United States,USA,1913,,,100508338,
United States,USA,1914,,,102001413,
United States,USA,1915,,,103516631,
United States,USA,1916,,,105054323,
United States,USA,1917,,,106614820,
United States,USA,1918,,,108135496,
United States,USA,1919,,,109687474,
United States,USA,1920,,,111271341,
United States,USA,1921,,,112887696,
United States,USA,1922,,,114537147,
United States,USA,1923,,,116220314,
United States,USA,1924,,,117928215,
United States,USA,1925,,,119661215,
United States,USA,1926,,,121419682,
United States,USA,1927,,,123203991,
United States,USA,1928,,,125014520,
United States,USA,1929,,,126654267,
United States,USA,1930,,,128119335,
United States,USA,1931,,,129405760,
United States,USA,1932,,,130509510,
United States,USA,1933,,,131426486,
United States,USA,1934,,,132349904,
United States,USA,1935,,,133279810,
United States,USA,1936,,,134216250,
United States,USA,1937,,,135159270,
United States,USA,1938,,,136108915,
United States,USA,1939,,,137254990,
United States,USA,1940,,,138601511,
United States,USA,1941,,,140152562,
United States,USA,1942,,,141912292,
United States,USA,1943,,,143884915,
United States,USA,1944,,,145884958,
United States,USA,1945,,,147912803,
United States,USA,1946,,,149968835,
United States,USA,1947,,,152053446,
United States,USA,1948,,,154167035,
United States,USA,1949,,,156416114,
United States,USA,1950,,,158804397,
United States,USA,1951,,,160872264,
United States,USA,1952,,,163266026,
United States,USA,1953,,,165909996,
United States,USA,1954,,,168736390,
United States,USA,1955,,,171685337,
United States,USA,1956,,,174705006,
United States,USA,1957,,,177751477,
United States,USA,1958,,,180788387,
United States,USA,1959,,,183786249,
United States,USA,1960,3.010000038,,186720570,
United States,USA,1961,2.95,,189569850,
United States,USA,1962,2.889999962,,192313747,
United States,USA,1963,2.829999924,,194932400,
United States,USA,1964,2.770000076,,197408497,
United States,USA,1965,2.710000038,,199733679,
United States,USA,1966,2.639999962,,201895760,
United States,USA,1967,2.570000076,,203905081,
United States,USA,1968,2.489999962,,205805756,
United States,USA,1969,2.410000038,,207659274,
United States,USA,1970,2.320000076,,209513340,
United States,USA,1971,2.239999962,,211384079,
United States,USA,1972,2.15,,213269805,
United States,USA,1973,2.060000038,,215178797,
United States,USA,1974,1.970000076,,217114898,
United States,USA,1975,1.879999924,,219081250,
United States,USA,1976,1.789999962,,221086427,
United States,USA,1977,1.710000038,,223135659,
United States,USA,1978,1.629999924,,225223307,
United States,USA,1979,1.560000038,,227339321,
United States,USA,1980,1.5,,229476360,
United States,USA,1981,1.439999962,,231636065,
United States,USA,1982,1.389999962,,233821851,
United States,USA,1983,1.339999962,,236030236,
United States,USA,1984,1.3,,238256849,
United States,USA,1985,1.269999981,,240499822,
United States,USA,1986,1.239999962,,242763137,
United States,USA,1987,1.210000038,,245052780,
United States,USA,1988,1.189999962,,247372258,
United States,USA,1989,1.160000038,,249725809,
United States,USA,1990,1.119999981,,252120309,
United States,USA,1991,1.089999962,,254539371,
United States,USA,1992,1.05,,256990608,
United States,USA,1993,1.010000038,,259532130,
United States,USA,1994,0.980000019,,262241204,
United States,USA,1995,0.95,,265163740,
United States,USA,1996,0.919999981,,268335007,
United States,USA,1997,0.889999962,,271713634,
United States,USA,1998,0.880000019,,275175309,
United States,USA,1999,0.860000038,,278548148,
United States,USA,2000,0.839999962,4543.436035,281710914,
United States,USA,2001,0.830000019,4894.280762,284607992,
United States,USA,2002,0.819999981,5322.742188,287279312,
United States,USA,2003,0.810000038,5732.229492,289815567,
United States,USA,2004,0.810000038,6097.287598,292354663,
United States,USA,2005,0.8,6454.403809,294993509,
United States,USA,2006,0.79000001,6828.615723,297758977,
United States,USA,2007,0.769999981,7181.89209,300608425,
United States,USA,2008,0.75999999,7401.369141,303486022,
United States,USA,2009,0.75,7657.559082,306307565,
United States,USA,2010,0.730000019,7888.352051,309011469,
United States,USA,2011,0.719999981,8080.214844,311584051,
United States,USA,2012,0.70999999,8342.580078,314043885,
United States,USA,2013,0.7,8522.125977,316400539,
United States,USA,2014,0.69000001,8939.396484,318673422,
United States,USA,2015,0.680000019,9392.066406,320878312,North America
United States,USA,2016,0.669999981,9775,323015992,
United States,USA,2017,0.65999999,10103.0918,325084758,
United States,USA,2018,0.65,10515.32324,327096263,
United States,USA,2019,0.64000001,10921.0127,329064917,
United States,USA,2020,0.630000019,,331002647,
United States,USA,2021,,,332915074,
